# SampleRate: 250
# Created: 2026-06-09T14:40:03
Time,CH1,CH2,Marker,Valence,Arousal,TaskLabel
1.2360,-12.91,4.55,,0.0,0.0,Normal
1.2400,-12.80,7.68,,0.0,0.0,Normal
1.2440,-11.46,7.43,,0.0,0.0,Normal
1.2480,-7.93,5.72,,0.0,0.0,Normal
1.2520,-5.41,6.54,,0.0,0.0,Normal
1.2560,-6.34,6.74,,0.0,0.0,Normal
1.2600,-8.19,6.50,,0.0,0.0,Normal
1.2640,-6.33,6.57,,0.0,0.0,Normal
1.2680,-2.57,7.08,,0.0,0.0,Normal
1.2720,0.01,8.56,,0.0,0.0,Normal
1.2760,0.49,9.54,,0.0,0.0,Normal
1.2800,-2.00,9.56,,0.0,0.0,Normal
1.2840,-1.22,8.12,,0.0,0.0,Normal
1.2880,3.27,6.72,,0.0,0.0,Normal
1.2920,3.36,6.07,,0.0,0.0,Normal
1.2960,0.65,6.88,,0.0,0.0,Normal
1.3000,-0.51,9.54,,0.0,0.0,Normal
1.3040,-0.47,9.13,,0.0,0.0,Normal
1.3080,1.40,8.08,,0.0,0.0,Normal
1.3120,4.83,9.30,,0.0,0.0,Normal
1.3160,4.75,8.02,,0.0,0.0,Normal
1.3200,-0.11,5.05,,0.0,0.0,Normal
1.3240,-0.85,2.56,,0.0,0.0,Normal
1.3280,3.05,2.01,,0.0,0.0,Normal
1.3320,3.44,3.17,,0.0,0.0,Normal
1.3360,3.17,5.06,,0.0,0.0,Normal
1.3400,7.60,9.31,,0.0,0.0,Normal
1.3440,14.24,12.35,,0.0,0.0,Normal
1.3480,20.04,13.72,,0.0,0.0,Normal
1.3520,23.81,15.82,,0.0,0.0,Normal
1.3560,24.57,17.04,,0.0,0.0,Normal
1.3600,23.57,17.54,,0.0,0.0,Normal
1.3640,22.77,15.11,,0.0,0.0,Normal
1.3680,22.05,11.65,,0.0,0.0,Normal
1.3720,22.69,11.89,,0.0,0.0,Normal
1.3760,24.98,13.51,,0.0,0.0,Normal
1.3800,26.41,14.50,,0.0,0.0,Normal
1.3840,26.86,13.32,,0.0,0.0,Normal
1.3880,26.91,11.06,,0.0,0.0,Normal
1.3920,27.76,10.85,,0.0,0.0,Normal
1.3960,28.63,11.43,,0.0,0.0,Normal
1.4000,25.67,10.67,,0.0,0.0,Normal
1.4040,23.91,8.44,,0.0,0.0,Normal
1.4080,27.95,7.60,,0.0,0.0,Normal
1.4120,29.48,7.30,,0.0,0.0,Normal
1.4160,25.71,6.93,,0.0,0.0,Normal
1.4200,25.50,9.71,,0.0,0.0,Normal
1.4240,29.47,11.29,,0.0,0.0,Normal
1.4280,28.33,9.30,,0.0,0.0,Normal
1.4320,24.59,6.45,,0.0,0.0,Normal
1.4360,27.35,5.07,,0.0,0.0,Normal
1.4400,31.26,7.17,,0.0,0.0,Normal
1.4440,28.83,6.85,,0.0,0.0,Normal
1.4480,24.73,3.24,,0.0,0.0,Normal
1.4520,24.25,1.72,,0.0,0.0,Normal
1.4560,23.41,1.26,,0.0,0.0,Normal
1.4600,20.40,0.78,,0.0,0.0,Normal
1.4640,21.04,-0.94,,0.0,0.0,Normal
1.4680,23.95,-2.38,,0.0,0.0,Normal
1.4720,24.54,-2.00,,0.0,0.0,Normal
1.4760,23.82,-2.56,,0.0,0.0,Normal
1.4800,22.25,-3.11,,0.0,0.0,Normal
1.4840,22.50,-3.56,,0.0,0.0,Normal
1.4880,26.93,-3.72,,0.0,0.0,Normal
1.4920,29.71,-2.62,,0.0,0.0,Normal
1.4960,26.56,-0.91,,0.0,0.0,Normal
1.5000,24.05,1.37,,0.0,0.0,Normal
1.5040,26.02,0.79,,0.0,0.0,Normal
1.5080,26.86,-0.10,,0.0,0.0,Normal
1.5120,27.33,3.26,,0.0,0.0,Normal
1.5160,29.14,6.07,,0.0,0.0,Normal
1.5200,27.94,6.81,,0.0,0.0,Normal
1.5240,26.97,7.04,,0.0,0.0,Normal
1.5280,28.14,5.74,,0.0,0.0,Normal
1.5320,26.81,3.34,,0.0,0.0,Normal
1.5360,26.14,3.35,,0.0,0.0,Normal
