# SampleRate: 250
# Created: 2026-06-09T14:55:33
Time,CH1,CH2,Marker,Valence,Arousal,TaskLabel
1.5680,-38.37,-14.87,,0.0,0.0,Normal
1.5720,-77.70,-166.07,,0.0,0.0,Normal
1.5760,-65.81,-73.21,,0.0,0.0,Normal
1.5800,12.05,140.62,,0.0,0.0,Normal
1.5840,1.89,99.14,,0.0,0.0,Normal
1.5880,-102.15,-164.20,,0.0,0.0,Normal
1.5920,-108.24,-163.31,,0.0,0.0,Normal
1.5960,-33.66,45.90,,0.0,0.0,Normal
1.6000,-58.21,48.93,,0.0,0.0,Normal
1.6040,-163.03,-45.65,,0.0,0.0,Normal
1.6080,-114.65,1.50,,0.0,0.0,Normal
1.6120,26.41,110.79,,0.0,0.0,Normal
1.6160,-60.79,80.64,,0.0,0.0,Normal
1.6200,-217.67,-88.51,,0.0,0.0,Normal
1.6240,-188.65,-139.48,,0.0,0.0,Normal
1.6280,-184.15,-15.98,,0.0,0.0,Normal
1.6320,-249.82,8.66,,0.0,0.0,Normal
1.6360,-221.87,-92.10,,0.0,0.0,Normal
1.6400,-182.08,-76.22,,0.0,0.0,Normal
1.6440,-198.22,-12.77,,0.0,0.0,Normal
1.6480,-209.94,-48.70,,0.0,0.0,Normal
1.6520,-229.46,-87.34,,0.0,0.0,Normal
1.6560,-247.64,-91.35,,0.0,0.0,Normal
1.6600,-215.18,-85.96,,0.0,0.0,Normal
1.6640,-182.20,-67.04,,0.0,0.0,Normal
1.6680,-186.49,-58.76,,0.0,0.0,Normal
1.6720,-181.85,-68.38,,0.0,0.0,Normal
1.6760,-161.14,-88.19,,0.0,0.0,Normal
1.6800,-129.77,-79.07,,0.0,0.0,Normal
1.6840,-81.49,-20.33,,0.0,0.0,Normal
1.6880,-60.59,1.85,,0.0,0.0,Normal
1.6920,-75.29,-42.35,,0.0,0.0,Normal
1.6960,-63.68,-59.37,,0.0,0.0,Normal
1.7000,-16.90,-23.03,,0.0,0.0,Normal
1.7040,15.96,10.13,,0.0,0.0,Normal
1.7080,21.53,15.40,,0.0,0.0,Normal
1.7120,24.49,-1.13,,0.0,0.0,Normal
1.7160,38.94,-17.38,,0.0,0.0,Normal
1.7200,63.21,-2.48,,0.0,0.0,Normal
1.7240,88.37,33.80,,0.0,0.0,Normal
1.7280,98.94,50.54,,0.0,0.0,Normal
1.7320,91.89,32.08,,0.0,0.0,Normal
1.7360,88.62,6.90,,0.0,0.0,Normal
1.7400,105.88,15.31,,0.0,0.0,Normal
1.7440,127.20,46.17,,0.0,0.0,Normal
1.7480,130.23,54.46,,0.0,0.0,Normal
1.7520,119.60,33.61,,0.0,0.0,Normal
1.7560,116.01,15.98,,0.0,0.0,Normal
1.7600,129.86,26.57,,0.0,0.0,Normal
1.7640,145.41,52.38,,0.0,0.0,Normal
