# SampleRate: 250
# Created: 2026-06-09T14:44:43
Time,CH1,CH2,Marker,Valence,Arousal,TaskLabel
1.0440,-27.40,-13.71,,0.0,0.0,Normal
1.0480,-10.08,36.59,,0.0,0.0,Normal
1.0520,-13.85,12.03,,0.0,0.0,Normal
1.0560,8.46,36.74,,0.0,0.0,Normal
1.0600,26.82,46.68,,0.0,0.0,Normal
1.0640,-5.22,-14.30,,0.0,0.0,Normal
1.0680,-43.10,-52.65,,0.0,0.0,Normal
1.0720,-47.17,-23.50,,0.0,0.0,Normal
1.0760,-7.47,37.22,,0.0,0.0,Normal
1.0800,43.65,59.43,,0.0,0.0,Normal
1.0840,42.78,53.92,,0.0,0.0,Normal
1.0880,18.65,31.74,,0.0,0.0,Normal
1.0920,11.05,-13.36,,0.0,0.0,Normal
1.0960,-6.23,8.61,,0.0,0.0,Normal
1.1000,-0.77,47.99,,0.0,0.0,Normal
1.1040,27.97,-5.42,,0.0,0.0,Normal
1.1080,9.20,-9.38,,0.0,0.0,Normal
1.1120,-15.70,69.65,,0.0,0.0,Normal
1.1160,20.29,54.43,,0.0,0.0,Normal
1.1200,39.69,-34.98,,0.0,0.0,Normal
1.1240,-17.99,-76.54,,0.0,0.0,Normal
1.1280,-52.88,-32.29,,0.0,0.0,Normal
1.1320,-28.23,11.94,,0.0,0.0,Normal
1.1360,-21.00,-28.21,,0.0,0.0,Normal
1.1400,8.41,-6.67,,0.0,0.0,Normal
1.1440,57.20,74.82,,0.0,0.0,Normal
1.1480,14.92,14.08,,0.0,0.0,Normal
1.1520,-35.32,-53.38,,0.0,0.0,Normal
1.1560,-20.05,1.30,,0.0,0.0,Normal
1.1600,-34.40,-13.07,,0.0,0.0,Normal
1.1640,-34.81,-57.62,,0.0,0.0,Normal
1.1680,14.51,13.79,,0.0,0.0,Normal
1.1720,21.57,35.50,,0.0,0.0,Normal
1.1760,26.13,-26.82,,0.0,0.0,Normal
1.1800,43.78,-8.88,,0.0,0.0,Normal
1.1840,3.71,31.07,,0.0,0.0,Normal
1.1880,-21.88,29.68,,0.0,0.0,Normal
1.1920,-2.83,8.01,,0.0,0.0,Normal
1.1960,2.20,-26.54,,0.0,0.0,Normal
1.2000,26.77,20.73,,0.0,0.0,Normal
1.2040,50.26,69.24,,0.0,0.0,Normal
1.2080,22.86,-12.97,,0.0,0.0,Normal
1.2120,-3.48,-72.53,,0.0,0.0,Normal
1.2160,-10.26,-42.87,,0.0,0.0,Normal
1.2200,-9.69,-20.36,,0.0,0.0,Normal
1.2240,9.61,20.96,,0.0,0.0,Normal
1.2280,33.19,77.80,,0.0,0.0,Normal
1.2320,44.46,67.16,,0.0,0.0,Normal
1.2360,24.57,7.95,,0.0,0.0,Normal
1.2400,-3.60,-18.62,,0.0,0.0,Normal
1.2440,9.79,-18.62,,0.0,0.0,Normal
1.2480,12.46,-44.27,,0.0,0.0,Normal
1.2520,-16.84,-49.76,,0.0,0.0,Normal
1.2560,-0.81,-37.40,,0.0,0.0,Normal
1.2600,31.82,-52.51,,0.0,0.0,Normal
1.2640,16.17,16.47,,0.0,0.0,Normal
1.2680,3.83,106.04,,0.0,0.0,Normal
1.2720,11.28,33.84,,0.0,0.0,Normal
1.2760,-8.29,-51.55,,0.0,0.0,Normal
1.2800,-14.18,-23.26,,0.0,0.0,Normal
1.2840,11.29,15.69,,0.0,0.0,Normal
1.2880,14.13,23.88,,0.0,0.0,Normal
1.2920,9.36,-11.65,,0.0,0.0,Normal
1.2960,2.56,-98.16,,0.0,0.0,Normal
1.3000,-17.51,-98.66,,0.0,0.0,Normal
1.3040,-4.91,31.67,,0.0,0.0,Normal
1.3080,28.46,59.42,,0.0,0.0,Normal
1.3120,30.29,-36.95,,0.0,0.0,Normal
1.3160,15.94,-10.84,,0.0,0.0,Normal
1.3200,16.53,76.81,,0.0,0.0,Normal
1.3240,14.33,32.87,,0.0,0.0,Normal
1.3280,-0.13,-34.46,,0.0,0.0,Normal
1.3320,8.15,-12.20,,0.0,0.0,Normal
1.3360,29.28,-21.27,,0.0,0.0,Normal
1.3400,19.70,-59.46,,0.0,0.0,Normal
1.3440,4.17,9.23,,0.0,0.0,Normal
1.3480,13.70,66.89,,0.0,0.0,Normal
1.3520,19.56,8.78,,0.0,0.0,Normal
1.3560,10.72,-19.31,,0.0,0.0,Normal
1.3600,5.58,-17.37,,0.0,0.0,Normal
1.3640,8.13,-35.26,,0.0,0.0,Normal
1.3680,9.98,-3.30,,0.0,0.0,Normal
1.3720,6.13,13.34,,0.0,0.0,Normal
1.3760,25.02,6.14,,0.0,0.0,Normal
1.3800,50.87,33.88,,0.0,0.0,Normal
1.3840,11.15,-1.67,,0.0,0.0,Normal
1.3880,-44.38,-73.29,,0.0,0.0,Normal
1.3920,-19.84,-50.74,,0.0,0.0,Normal
1.3960,30.79,22.88,,0.0,0.0,Normal
1.4000,28.26,42.19,,0.0,0.0,Normal
1.4040,8.45,8.02,,0.0,0.0,Normal
1.4080,26.79,15.77,,0.0,0.0,Normal
1.4120,49.18,61.01,,0.0,0.0,Normal
1.4160,25.13,48.83,,0.0,0.0,Normal
1.4200,-1.53,-1.45,,0.0,0.0,Normal
1.4240,16.02,-32.39,,0.0,0.0,Normal
1.4280,33.14,-35.67,,0.0,0.0,Normal
1.4320,19.11,-8.30,,0.0,0.0,Normal
1.4360,-0.10,4.82,,0.0,0.0,Normal
1.4400,-2.33,-23.45,,0.0,0.0,Normal
1.4440,21.45,-20.34,,0.0,0.0,Normal
1.4480,37.58,24.02,,0.0,0.0,Normal
1.4520,10.12,25.16,,0.0,0.0,Normal
1.4560,-17.98,-8.79,,0.0,0.0,Normal
1.4600,9.06,14.84,,0.0,0.0,Normal
1.4640,41.28,53.07,,0.0,0.0,Normal
1.4680,5.69,4.82,,0.0,0.0,Normal
1.4720,-28.17,-40.34,,0.0,0.0,Normal
1.4760,-7.43,-19.57,,0.0,0.0,Normal
1.4800,4.57,15.47,,0.0,0.0,Normal
1.4840,-2.79,29.14,,0.0,0.0,Normal
1.4880,-15.27,-37.52,,0.0,0.0,Normal
1.4920,-23.01,-75.17,,0.0,0.0,Normal
1.4960,-4.10,9.62,,0.0,0.0,Normal
1.5000,0.27,19.75,,0.0,0.0,Normal
1.5040,-10.35,-34.29,,0.0,0.0,Normal
1.5080,10.68,12.26,,0.0,0.0,Normal
1.5120,15.15,34.26,,0.0,0.0,Normal
1.5160,-14.40,-10.71,,0.0,0.0,Normal
1.5200,-22.04,-27.36,,0.0,0.0,Normal
1.5240,-11.24,-39.49,,0.0,0.0,Normal
1.5280,-1.75,-25.50,,0.0,0.0,Normal
1.5320,-1.40,4.65,,0.0,0.0,Normal
1.5360,-4.86,-17.82,,0.0,0.0,Normal
1.5400,16.43,-20.43,,0.0,0.0,Normal
1.5440,18.22,17.17,,0.0,0.0,Normal
1.5480,-24.68,-9.18,,0.0,0.0,Normal
1.5520,-14.93,-25.38,,0.0,0.0,Normal
1.5560,30.56,35.27,,0.0,0.0,Normal
1.5600,15.47,40.49,,0.0,0.0,Normal
1.5640,6.21,-3.85,,0.0,0.0,Normal
1.5680,22.50,-7.14,,0.0,0.0,Normal
1.5720,-5.15,13.96,,0.0,0.0,Normal
1.5760,-12.09,32.38,,0.0,0.0,Normal
1.5800,23.47,13.29,,0.0,0.0,Normal
1.5840,1.50,-43.32,,0.0,0.0,Normal
1.5880,-54.06,-83.17,,0.0,0.0,Normal
1.5920,-38.69,-46.01,,0.0,0.0,Normal
1.5960,19.35,50.20,,0.0,0.0,Normal
1.6000,39.04,76.63,,0.0,0.0,Normal
1.6040,29.42,7.37,,0.0,0.0,Normal
1.6080,14.05,-51.98,,0.0,0.0,Normal
1.6120,-7.89,-40.16,,0.0,0.0,Normal
1.6160,-20.74,6.42,,0.0,0.0,Normal
1.6200,-11.62,22.41,,0.0,0.0,Normal
1.6240,9.63,22.42,,0.0,0.0,Normal
1.6280,5.91,16.86,,0.0,0.0,Normal
1.6320,-14.81,-3.02,,0.0,0.0,Normal
1.6360,-3.62,-7.63,,0.0,0.0,Normal
1.6400,-0.20,-36.98,,0.0,0.0,Normal
1.6440,-17.76,-54.20,,0.0,0.0,Normal
1.6480,12.40,25.75,,0.0,0.0,Normal
1.6520,33.65,67.49,,0.0,0.0,Normal
1.6560,-3.29,15.59,,0.0,0.0,Normal
1.6600,-10.56,-7.31,,0.0,0.0,Normal
1.6640,4.18,-12.62,,0.0,0.0,Normal
1.6680,-13.48,-26.01,,0.0,0.0,Normal
1.6720,-25.10,-21.51,,0.0,0.0,Normal
1.6760,-9.65,-35.02,,0.0,0.0,Normal
1.6800,16.38,-34.87,,0.0,0.0,Normal
1.6840,20.02,11.46,,0.0,0.0,Normal
1.6880,-8.15,14.78,,0.0,0.0,Normal
1.6920,-15.37,-6.64,,0.0,0.0,Normal
1.6960,2.56,8.81,,0.0,0.0,Normal
1.7000,9.78,3.82,,0.0,0.0,Normal
1.7040,8.80,-5.33,,0.0,0.0,Normal
1.7080,0.66,8.93,,0.0,0.0,Normal
1.7120,-7.43,10.60,,0.0,0.0,Normal
1.7160,-6.79,-16.38,,0.0,0.0,Normal
1.7200,-12.46,-76.59,,0.0,0.0,Normal
1.7240,-25.26,-90.20,,0.0,0.0,Normal
1.7280,-16.87,-14.71,,0.0,0.0,Normal
1.7320,19.09,70.34,,0.0,0.0,Normal
1.7360,36.42,103.69,,0.0,0.0,Normal
1.7400,17.96,42.60,,0.0,0.0,Normal
1.7440,-16.12,-74.66,,0.0,0.0,Normal
1.7480,-42.34,-106.41,,0.0,0.0,Normal
1.7520,-16.96,-21.76,,0.0,0.0,Normal
1.7560,16.89,30.76,,0.0,0.0,Normal
1.7600,-5.81,-18.98,,0.0,0.0,Normal
1.7640,-20.25,-54.42,,0.0,0.0,Normal
1.7680,0.67,-22.13,,0.0,0.0,Normal
1.7720,9.30,30.40,,0.0,0.0,Normal
1.7760,11.43,61.73,,0.0,0.0,Normal
1.7800,10.94,25.26,,0.0,0.0,Normal
1.7840,-1.80,-56.05,,0.0,0.0,Normal
1.7880,-14.52,-88.45,,0.0,0.0,Normal
